Nº Voo,Equip.,Cód Origem,Cód Destino,Tempo esperado de voo
2712,AT76,SSGG,SBKP,85
2712,AT76,SSGG,SBKP,85
2713,E195,SBKP,SBCG,105
2713,E295,SBKP,SBCG,105
2713,E295,SBKP,SBCG,105
2713,E195,SBKP,SBCG,105
2713,E195,SBKP,SBCG,100
2713,E195,SBKP,SBCG,100
2713,E295,SBKP,SBCG,100
2713,E295,SBKP,SBCG,100
2714,E295,SBRF,SBAR,60
2715,E295,SBRF,SBPL,80
2715,E295,SBRF,SBPL,80
2715,E295,SBRF,SBPL,80
2715,E295,SBRF,SBPL,80
2715,E295,SBRF,SBPL,75
2715,E295,SBRF,SBPL,80
2715,E295,SBRF,SBPL,80
2715,AT76,SBRF,SBPL,105
2715,AT76,SBRF,SBPL,105
2715,AT76,SBRF,SBPL,105
2716,E195,SBKP,SBDN,70
2716,E195,SBKP,SBDN,70
2716,E195,SBKP,SBDN,70
2716,E195,SBKP,SBDN,70
2716,E195,SBKP,SBDN,70
2717,AT76,SBSR,SBKP,65
2717,AT76,SBSR,SBKP,65
2717,AT76,SBSR,SBKP,65
2717,AT76,SBSR,SBKP,70
2717,AT76,SBSR,SBKP,70
2717,AT76,SBSR,SBKP,70
2718,A20N,SBPA,SBKP,100
2718,A20N,SBPA,SBKP,100
2718,A20N,SBPA,SBKP,100
2718,A20N,SBPA,SBKP,100
2718,A20N,SBPA,SBKP,100
2718,A20N,SBPA,SBKP,100
2718,E295,SBPA,SBKP,100
2718,E295,SBPA,SBKP,100
2718,A20N,SBPA,SBKP,100
2718,E295,SBPA,SBKP,100
2718,E295,SBPA,SBKP,100
2719,E195,SBSP,SBRJ,65
2720,E195,SBKP,SBBR,95
2721,AT76,SBJU,SBFZ,75
2721,AT76,SBJU,SBFZ,75
2721,AT76,SBJU,SBFZ,75
2721,AT76,SBJU,SBFZ,85
2721,AT76,SBJU,SBFZ,85
2721,AT76,SBJU,SBFZ,85
2721,AT76,SBJU,SBFZ,85
2721,AT76,SBJU,SBFZ,85
2722,AT76,SNCP,SBKP,100
2722,AT76,SNCP,SBKP,100
2722,AT76,SNCP,SBKP,100
2722,AT76,SNCP,SBKP,100
2722,AT76,SNCP,SBKP,100
2722,AT76,SNCP,SBKP,100
2722,AT76,SNCP,SBKP,100
2722,AT76,SNCP,SBKP,100
2723,A20N,SBRF,SBSL,140
2723,A20N,SBRF,SBSL,120
2723,A20N,SBRF,SBSL,120
2723,A20N,SBRF,SBSL,120
2723,A20N,SBRF,SBSL,120
2724,E195,SBCF,SBGR,75
2724,E295,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,A20N,SBCF,SBGR,75
2724,E295,SBCF,SBGR,75
2724,E295,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E295,SBCF,SBGR,75
2724,E295,SBCF,SBGR,75
2724,E295,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E295,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E295,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E295,SBCF,SBGR,75
2724,E295,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E195,SBCF,SBGR,75
2724,E195,SBCF,SBGR,65
2724,E295,SBCF,SBGR,75
2725,AT76,SBCA,SBCT,80
2725,AT76,SBCA,SBCT,80
2725,AT76,SBCA,SBCT,80
2725,AT76,SBCA,SBCT,80
2725,AT76,SBCA,SBCT,80
2725,AT76,SBCA,SBCT,80
2726,AT76,SBMK,SBCF,65
2726,AT76,SBMK,SBCF,65
2726,AT76,SBMK,SBCF,65
2726,AT76,SBMK,SBCF,65
2726,AT76,SBMK,SBCF,65
2726,AT76,SBMK,SBCF,65
2726,AT76,SBMK,SBCF,65
2727,A20N,SBPA,SBKP,100
2727,E295,SBPA,SBKP,100
2727,E195,SBPA,SBKP,100
2727,E295,SBPA,SBKP,100
2727,E295,SBPA,SBKP,100
2727,E195,SBPA,SBKP,100
2727,E295,SBPA,SBKP,100
2727,E295,SBPA,SBKP,100
2727,E295,SBPA,SBKP,100
2727,A20N,SBPA,SBKP,100
2727,E295,SBPA,SBKP,100
2727,E295,SBPA,SBKP,100
2727,E295,SBPA,SBKP,100
2728,AT76,SBKP,SNCP,110
2728,AT76,SBKP,SNCP,110
2728,AT76,SBKP,SNCP,110
2728,AT76,SBKP,SNCP,110
2728,AT76,SBKP,SNCP,110
2728,AT76,SBKP,SNCP,110
2728,AT76,SBKP,SNCP,110
2728,AT76,SBKP,SNCP,110
2729,E195,SBSP,SBRJ,65
2729,E195,SBSP,SBRJ,65
2729,E195,SBSP,SBRJ,65
2729,E195,SBSP,SBRJ,65
2730,E295,SBSV,SBRF,80
2730,E295,SBSV,SBRF,80
2730,A20N,SBSV,SBRF,80
2730,E295,SBSV,SBRF,80
2730,E295,SBSV,SBRF,80
2730,A20N,SBSV,SBRF,80
2730,E295,SBSV,SBRF,80
2730,E295,SBSV,SBRF,80
2730,E295,SBSV,SBRF,80
2730,AT76,SBSV,SBRF,80
2730,AT76,SBSV,SBRF,80
2730,A20N,SBSV,SBRF,80
2730,AT76,SBSV,SBRF,80
2730,AT76,SBSV,SBRF,80
2730,AT76,SBSV,SBRF,80
2730,A20N,SBSV,SBRF,80
2730,E295,SBSV,SBRF,80
2731,AT76,SBMK,SBCF,65
2731,AT76,SBMK,SBCF,65
2731,AT76,SBMK,SBCF,65
2731,AT76,SBMK,SBCF,65
2731,AT76,SBMK,SBCF,65
2731,AT76,SBMK,SBCF,65
2731,AT76,SBMK,SBCF,65
2731,AT76,SBMK,SBCF,65
2731,AT76,SBMK,SBCF,65
2731,AT76,SBMK,SBCF,65
2731,AT76,SBMK,SBCF,65
2732,A20N,SBKP,SBCX,95
2732,A20N,SBKP,SBCX,95
2732,A20N,SBKP,SBCX,95
2732,A20N,SBKP,SBCX,95
2733,E295,SBPA,SBKP,100
2733,E195,SBPA,SBKP,100
2733,A20N,SBPA,SBKP,100
2733,E295,SBPA,SBKP,100
2733,E195,SBPA,SBKP,100
2733,E195,SBPA,SBKP,100
2734,A20N,SBPA,SBCF,125
2735,A20N,SBCF,SBSL,170
2735,E295,SBCF,SBSL,170
2735,A20N,SBCF,SBSL,170
2735,E295,SBCF,SBSL,170
2735,A20N,SBCF,SBSL,170
2735,E295,SBCF,SBSL,170
2735,A20N,SBCF,SBSL,170
2735,A20N,SBCF,SBSL,170
2735,A20N,SBCF,SBSL,170
2736,A20N,SBJP,SBKP,200
2736,A20N,SBJP,SBKP,200
2736,A20N,SBJP,SBKP,195
2736,A20N,SBJP,SBKP,195
2736,A20N,SBJP,SBKP,195
2736,A20N,SBJP,SBKP,195
2738,A20N,SBCF,SBSV,100
2738,E295,SBCF,SBSV,95
2738,A20N,SBCF,SBSV,105
2738,E295,SBCF,SBSV,100
2738,A20N,SBCF,SBSV,100
2738,E295,SBCF,SBSV,105
2738,A20N,SBCF,SBSV,100
2738,E295,SBCF,SBSV,100
2738,A20N,SBCF,SBSV,100
2738,A20N,SBCF,SBSV,100
2738,A20N,SBCF,SBSV,100
2738,A20N,SBCF,SBSV,100
2738,A20N,SBCF,SBSV,100
2738,E295,SBCF,SBSV,100
2738,A20N,SBCF,SBSV,100
2738,A20N,SBCF,SBSV,100
2738,A20N,SBCF,SBSV,100
2738,A20N,SBCF,SBSV,100
2738,A20N,SBCF,SBSV,100
2738,A20N,SBCF,SBSV,100
2738,E295,SBCF,SBSV,100
2740,E195,SBKP,SBJV,65
2740,E195,SBKP,SBJV,65
2740,E195,SBKP,SBJV,65
2740,AT76,SBKP,SBJV,90
2740,E195,SBKP,SBJV,65
2740,E195,SBKP,SBJV,65
2740,E195,SBKP,SBJV,65
2740,E195,SBKP,SBJV,65
2740,E195,SBKP,SBJV,65
2740,AT76,SBKP,SBJV,85
2741,A20N,SBPA,SBKP,100
2741,E295,SBPA,SBKP,100
2741,A20N,SBPA,SBKP,100
2741,A20N,SBPA,SBKP,100
2741,A20N,SBPA,SBKP,100
2741,A20N,SBPA,SBKP,100
2741,A20N,SBPA,SBKP,100
2741,A20N,SBPA,SBKP,100
2742,A20N,SBKP,SBCG,95
2742,E295,SBKP,SBCG,95
2742,E195,SBKP,SBCG,95
2742,E295,SBKP,SBCG,95
2742,A20N,SBKP,SBCG,95
2742,A20N,SBKP,SBCG,95
2742,A20N,SBKP,SBCG,95
2742,A20N,SBKP,SBCG,95
2742,A20N,SBKP,SBCG,95
2742,A20N,SBKP,SBCG,95
2742,A20N,SBKP,SBCG,95
2743,A20N,SBCG,SBKP,90
2743,E295,SBCG,SBKP,90
2743,E195,SBCG,SBKP,90
2743,E295,SBCG,SBKP,90
2743,A20N,SBCG,SBKP,90
2743,A20N,SBCG,SBKP,90
2743,A20N,SBCG,SBKP,90
2743,A20N,SBCG,SBKP,90
2743,A20N,SBCG,SBKP,90
2743,A20N,SBCG,SBKP,90
2743,A20N,SBCG,SBKP,90
2744,A21N,SBGR,SBRF,180
2744,A21N,SBGR,SBRF,180
2744,A21N,SBGR,SBRF,180
2744,A21N,SBGR,SBRF,180
2744,A21N,SBGR,SBRF,180
2744,A21N,SBGR,SBRF,180
2744,A21N,SBGR,SBRF,180
2744,A21N,SBGR,SBRF,180
2747,E195,SBRJ,SBKP,70
2747,E195,SBGL,SBKP,75
2747,E195,SBGL,SBKP,75
2747,E195,SBRJ,SBKP,70
2747,E195,SBRJ,SBKP,70
2747,E195,SBRJ,SBKP,70
2747,E195,SBRJ,SBKP,70
2747,E195,SBRJ,SBKP,70
2747,E295,SBRJ,SBKP,70
2747,E295,SBGL,SBKP,75
2748,A21N,SBRF,SBGR,190
2748,A21N,SBRF,SBGR,185
2748,A21N,SBRF,SBGR,190
2748,A21N,SBRF,SBGR,190
2748,A21N,SBRF,SBGR,190
2748,A21N,SBRF,SBGR,190
2748,A21N,SBRF,SBGR,180
2748,A21N,SBRF,SBGR,185
2748,A21N,SBRF,SBGR,190
2749,A21N,SBGR,SBRF,180
2749,A21N,SBGR,SBRF,185
2749,A21N,SBGR,SBRF,180
2749,A21N,SBGR,SBRF,180
2749,A21N,SBGR,SBRF,180
2749,A21N,SBGR,SBRF,180
2749,A21N,SBGR,SBRF,180
2749,A21N,SBGR,SBRF,180
2749,A21N,SBGR,SBRF,180
2750,AT76,SBRF,SBMO,50
2750,AT76,SBRF,SBMO,55
2750,AT76,SBRF,SBMO,50
2750,AT76,SBRF,SBMO,55
2750,AT76,SBRF,SBMO,50
2750,AT76,SBRF,SBMO,50
Z2750,AT76,SBRF,SBMO,50
2750,AT76,SBRF,SBMO,50
2750,AT76,SBRF,SBMO,50
2751,E295,SBCY,SBGR,130
2751,E295,SBCY,SBGR,130
2751,E295,SBCY,SBGR,130
2751,E295,SBCY,SBGR,130
2751,E295,SBCY,SBGR,130
2751,E295,SBCY,SBGR,130
2752,E195,SBCF,SBSV,100
2752,E295,SBCF,SBSV,100
2752,A20N,SBCF,SBSV,100
2752,E295,SBCF,SBSV,100
2752,E195,SBCF,SBSV,100
2752,E195,SBCF,SBSV,100
2752,A20N,SBCF,SBSV,100
2752,E195,SBCF,SBSV,100
2752,E295,SBCF,SBSV,100
2752,E195,SBCF,SBSV,100
2752,E195,SBCF,SBSV,100
2752,E295,SBCF,SBSV,100
2752,E195,SBCF,SBSV,100
2752,E295,SBCF,SBSV,100
2752,E195,SBCF,SBSV,100
2752,E195,SBCF,SBSV,100
2752,E195,SBCF,SBSV,100
2752,E195,SBCF,SBSV,100
2753,E295,SBCT,SBKP,60
2753,E195,SBCT,SBKP,60
2753,E295,SBCT,SBKP,60
2753,E295,SBCT,SBKP,60
2753,E295,SBCT,SBKP,60
2753,E195,SBCT,SBKP,60
2753,E295,SBCT,SBKP,60
2753,E195,SBCT,SBKP,60
2753,E195,SBCT,SBKP,60
2753,E295,SBCT,SBKP,60
2753,E195,SBCT,SBKP,60
2753,E295,SBCT,SBKP,60
2755,E195,SBKP,SBCF,70
2755,E195,SBKP,SBCF,70
2756,E195,SBCF,SBRJ,65
2756,E195,SBCF,SBRJ,65
2756,E195,SBCF,SBRJ,65
2756,E195,SBCF,SBRJ,65
2756,E195,SBCF,SBRJ,65
2756,E195,SBCF,SBRJ,65
2756,E195,SBCF,SBRJ,65
2758,AT76,SBGV,SBCF,55
2758,AT76,SBGV,SBCF,55
2758,AT76,SBGV,SBCF,55
2758,AT76,SBGV,SBCF,55
2758,AT76,SBGV,SBCF,55
2758,AT76,SBGV,SBCF,55
2758,AT76,SBGV,SBCF,55
2759,E195,SBCF,SBVT,60
2759,E195,SBCF,SBVT,60
2759,E295,SBCF,SBVT,60
2759,E295,SBCF,SBVT,60
2759,E195,SBCF,SBVT,60
2759,E195,SBCF,SBVT,60
2759,E295,SBCF,SBVT,60
2759,E195,SBCF,SBVT,60
2759,E195,SBCF,SBVT,60
2759,E295,SBCF,SBVT,60
2759,E195,SBCF,SBVT,60
2759,E195,SBCF,SBVT,60
2759,E195,SBCF,SBVT,60
2759,E195,SBCF,SBVT,60
2759,E195,SBCF,SBVT,60
2759,E195,SBCF,SBVT,60
2759,E195,SBCF,SBVT,60
2759,E295,SBCF,SBVT,60
2759,E195,SBCF,SBVT,60
2759,A20N,SBCF,SBVT,60
2762,AT76,SBMG,SBCT,75
2762,AT76,SBMG,SBCT,75
2765,A20N,SBBE,SBFZ,110
2765,E295,SBBE,SBFZ,110
2766,A20N,SBFZ,SBBE,115
2766,A20N,SBFZ,SBBE,115
2766,E295,SBFZ,SBBE,115
2766,E295,SBFZ,SBBE,115
2766,E295,SBFZ,SBBE,115
2767,AT76,SBAR,SBRF,75
Z2767,AT76,SBAR,SBRF,75
2767,AT76,SBAR,SBRF,75
Z2767,AT76,SBAR,SBRF,75
2767,AT76,SBAR,SBRF,75
2767,AT76,SBAR,SBRF,75
2767,AT76,SBAR,SBRF,75
2767,AT76,SBAR,SBRF,75
2767,AT76,SBAR,SBRF,75
2768,A21N,SBRF,SBGR,190
2768,A21N,SBRF,SBGR,190
2768,A21N,SBRF,SBGR,190
2768,A21N,SBRF,SBGR,190
2768,A21N,SBRF,SBGR,190
2768,A21N,SBRF,SBGR,190
2768,A21N,SBRF,SBGR,190
2768,A21N,SBRF,SBGR,190
2768,A21N,SBRF,SBGR,190
2768,A21N,SBRF,SBGR,185
2768,A21N,SBRF,SBGR,190
2770,E195,SBCF,SBSV,100
2772,E195,SBGR,SBCT,60
2772,E195,SBGR,SBCT,60
2772,E195,SBGR,SBCT,60
2773,E195,SBCT,SBGR,70
2773,E195,SBCT,SBGR,70
2773,E195,SBCT,SBGR,70
2774,E295,SBCY,SBGR,135
Z2774,A20N,SBCY,SBGR,135
Z2774,E295,SBCY,SBGR,135
2774,E295,SBCY,SBGR,135
2774,E295,SBCY,SBGR,135
Z2774,E295,SBCY,SBGR,135
2774,E295,SBCY,SBGR,135
Z2774,E295,SBCY,SBGR,135
2774,E295,SBCY,SBGR,135
Z2774,E295,SBCY,SBGR,135
2774,A20N,SBCY,SBGR,135
2774,E295,SBCY,SBGR,135
2774,E295,SBCY,SBGR,135
2775,A20N,SBGO,SBRF,160
2775,A20N,SBGO,SBRF,160
2775,A20N,SBGO,SBRF,160
2775,A20N,SBGO,SBRF,160
2775,A20N,SBGO,SBRF,160
2775,A20N,SBGO,SBRF,160
2775,A20N,SBGO,SBRF,160
2775,A20N,SBGO,SBRF,160
2775,A20N,SBGO,SBRF,160
2775,A20N,SBGO,SBRF,160
2777,E195,SBRJ,SBSP,65
2777,E195,SBRJ,SBSP,65
2777,E195,SBRJ,SBSP,65
2777,E195,SBRJ,SBSP,65
2777,E195,SBRJ,SBSP,65
2777,E195,SBRJ,SBSP,65
2778,E295,SBKP,SBBR,95
2778,E195,SBKP,SBFL,75
2778,E295,SBKP,SBFL,75
2778,E295,SBKP,SBFL,75
2778,E195,SBKP,SBFL,75
2778,A20N,SBKP,SBFL,75
2778,E295,SBKP,SBFL,75
2778,E195,SBKP,SBFL,75
2778,E295,SBKP,SBFL,75
2778,E295,SBKP,SBFL,75
2779,E195,SBFL,SBKP,75
2779,E295,SBFL,SBKP,75
2779,E295,SBFL,SBKP,75
2779,E195,SBFL,SBKP,75
2779,A20N,SBFL,SBKP,75
2779,E295,SBFL,SBKP,75
2779,E195,SBFL,SBKP,75
2779,E295,SBFL,SBKP,75
2779,E295,SBFL,SBKP,75
2780,E295,SBCF,SBBR,80
2780,E195,SBCF,SBBR,80
2780,E295,SBCF,SBBR,80
2780,E295,SBCF,SBBR,80
2780,E295,SBCF,SBBR,80
2780,E295,SBCF,SBBR,80
2780,E295,SBCF,SBBR,80
2780,E295,SBCF,SBBR,80
2780,E195,SBCF,SBBR,80
2780,E295,SBCF,SBBR,80
2780,E295,SBCF,SBBR,80
2782,E195,SBSP,SBRJ,60
2782,E195,SBSP,SBRJ,60
2782,E195,SBSP,SBRJ,60
2782,E195,SBSP,SBRJ,60
2782,E195,SBSP,SBRJ,60
2783,E195,SBKP,SBRJ,65
2783,E195,SBKP,SBRJ,65
2783,E295,SBKP,SBGL,65
2783,E195,SBKP,SBRJ,65
2783,E195,SBKP,SBRJ,65
2783,E195,SBKP,SBRJ,65
2783,E195,SBKP,SBRJ,65
2783,E195,SBKP,SBRJ,60
2783,E195,SBKP,SBRJ,65
2783,E195,SBKP,SBRJ,65
2783,E195,SBKP,SBRJ,60
2783,E195,SBKP,SBRJ,65
2784,E295,SBKP,SBCT,60
2784,E195,SBKP,SBCT,60
2784,E295,SBKP,SBCT,60
2784,E295,SBKP,SBCT,60
2784,E295,SBKP,SBCT,60
2784,E295,SBKP,SBCT,60
2784,E195,SBKP,SBCT,60
2784,E295,SBKP,SBCT,60
2784,E295,SBKP,SBCT,60
2784,E295,SBKP,SBCT,60
2784,E195,SBKP,SBCT,60
2784,E295,SBKP,SBCT,60
2784,E195,SBKP,SBCT,60
2784,E195,SBKP,SBCT,60
2784,E195,SBKP,SBCT,60
2784,E195,SBKP,SBCT,60
2784,A20N,SBKP,SBCT,60
2784,E295,SBKP,SBCT,60
2784,E195,SBKP,SBCT,60
2784,E195,SBKP,SBCT,60
2784,E195,SBKP,SBCT,60
2784,E295,SBKP,SBCT,60
2784,E295,SBKP,SBCT,60
2784,E295,SBKP,SBCT,60
2785,E295,SBCT,SBGL,85
2785,E295,SBCT,SBGL,85
2785,E295,SBCT,SBGL,85
2785,E295,SBCT,SBGL,85
2785,E295,SBCT,SBGL,85
2786,A20N,SBKP,SBCY,125
2786,A20N,SBKP,SBCY,125
2790,E195,SBBR,SBSP,110
2790,E195,SBCF,SBSV,100
2790,E195,SBBR,SBSP,110
2790,E195,SBCF,SBSV,100
2790,E195,SBBR,SBSP,110
2790,E195,SBBR,SBSP,110
2790,E195,SBBR,SBSP,110
2791,A20N,SBGO,SBRF,160
2791,A20N,SBGO,SBRF,160
2791,A20N,SBGO,SBRF,160
2791,A20N,SBGO,SBRF,160
2791,A20N,SBGO,SBRF,160
2791,A20N,SBGO,SBRF,160
2791,A20N,SBGO,SBRF,160
2791,A20N,SBGO,SBRF,160
2792,A20N,SBRF,SBGO,165
2792,A20N,SBRF,SBGO,165
2793,E295,SBKP,SBGL,65
2793,E295,SBKP,SBGL,65
2793,E295,SBKP,SBGL,65
2794,E195,SBKP,SBCT,60
2796,E195,SBJV,SBKP,65
2796,E195,SBJV,SBKP,65
2796,E195,SBJV,SBKP,65
2796,E195,SBJV,SBKP,65
2796,E195,SBJV,SBKP,65
2796,E195,SBJV,SBKP,65
2796,E195,SBJV,SBKP,80
2796,AT76,SBJV,SBKP,80
2797,E195,SBKP,SBRJ,65
2797,E195,SBKP,SBGL,65
2797,E195,SBKP,SBGL,65
2797,E195,SBKP,SBRJ,65
2797,E195,SBKP,SBRJ,65
2797,E195,SBKP,SBRJ,65
2797,E195,SBKP,SBRJ,65
2797,E195,SBKP,SBRJ,65
2797,E295,SBKP,SBRJ,65
2797,E295,SBKP,SBGL,65
2799,E195,SBEG,SBSN,70
2799,E195,SBEG,SBSN,70
2799,E195,SBEG,SBSN,70
2799,E195,SBEG,SBSN,70
2799,E295,SBKP,SBCG,100
2799,E195,SBEG,SBSN,70
2800,E295,SBPA,SBKP,100
2800,E295,SBPA,SBKP,100
2800,E195,SBPA,SBKP,100
2800,E195,SBPA,SBKP,100
2800,E295,SBPA,SBKP,100
2800,A20N,SBPA,SBKP,100
2800,A20N,SBPA,SBKP,100
2800,E295,SBPA,SBKP,100
2800,E295,SBPA,SBKP,100
2800,A20N,SBPA,SBKP,100
2800,E295,SBPA,SBKP,100
2800,E295,SBPA,SBKP,100
2801,A20N,SBCF,SBRF,150
2801,E295,SBCF,SBRF,150
2801,A20N,SBCF,SBRF,150
2801,A20N,SBCF,SBRF,150
2801,A20N,SBCF,SBRF,150
2802,A20N,SBRF,SBCF,150
2802,A20N,SBRF,SBCF,150
2802,E295,SBRF,SBCF,150
2802,A20N,SBRF,SBCF,150
2802,A20N,SBRF,SBCF,150
2802,A20N,SBRF,SBCF,150
2802,A20N,SBRF,SBCF,150
2802,A20N,SBRF,SBCF,150
2802,A20N,SBRF,SBCF,150
2802,A20N,SBRF,SBCF,150
2803,A20N,SBVT,SBCF,60
2804,AT76,SBMG,SBCT,75
2804,AT76,SBMG,SBCT,75
2804,AT76,SBMG,SBCT,75
2804,AT76,SBMG,SBCT,75
2804,AT76,SBMG,SBCT,70
2804,AT76,SBMG,SBCT,70
2804,AT76,SBMG,SBCT,70
2804,AT76,SBMG,SBCT,70
2804,AT76,SBMG,SBCT,70
2804,AT76,SBMG,SBCT,70
2804,AT76,SBMG,SBCT,70
2805,A21N,SBKP,SBRF,180
2806,A20N,SBKP,SBPJ,135
2806,E295,SBKP,SBPJ,135
2806,E195,SBKP,SBPJ,135
2806,E295,SBKP,SBPJ,135
2806,A20N,SBKP,SBPJ,135
2806,A20N,SBKP,SBPJ,135
2806,A20N,SBKP,SBPJ,135
2806,A20N,SBKP,SBPJ,135
2806,A20N,SBKP,SBPJ,135
2806,A20N,SBKP,SBPJ,135
2806,A20N,SBKP,SBPJ,135
2806,E295,SBKP,SBPJ,135
2806,A20N,SBKP,SBPJ,135
2806,A20N,SBKP,SBPJ,135
2806,E295,SBKP,SBPJ,135
2806,A20N,SBKP,SBPJ,135
2806,E295,SBKP,SBPJ,135
2806,A20N,SBKP,SBPJ,135
2806,A20N,SBKP,SBPJ,135
2806,A20N,SBKP,SBPJ,135
2806,A20N,SBKP,SBPJ,135
2806,E295,SBKP,SBPJ,135
2807,AT76,SBKP,SBPG,80
2807,AT76,SBKP,SBPG,80
2807,AT76,SBKP,SBPG,80
2807,AT76,SBKP,SBPG,80
2807,AT76,SBKP,SBPG,80
2807,AT76,SBKP,SBPG,80
2807,AT76,SBKP,SBPG,80
2807,AT76,SBKP,SBPG,80
2807,AT76,SBKP,SBPG,80
2808,E295,SBKP,SBFL,70
2808,E295,SBKP,SBFL,70
2808,E195,SBKP,SBFL,70
2808,E295,SBKP,SBFL,70
2809,E295,SBFL,SBKP,75
2809,E295,SBFL,SBKP,75
2809,E195,SBFL,SBKP,75
2809,E295,SBFL,SBKP,75
2810,A21N,SBKP,SBRF,180
2811,A20N,SBBE,SBCJ,70
2811,A20N,SBCJ,SBCF,140
2811,E295,SBBE,SBCJ,70
2811,E295,SBCJ,SBCF,140
2811,A20N,SBBE,SBCJ,70
2811,A20N,SBCJ,SBCF,140
2811,A20N,SBBE,SBCJ,70
2811,A20N,SBCJ,SBCF,140
2811,A20N,SBBE,SBCJ,70
2811,A20N,SBCJ,SBCF,140
2811,E295,SBBE,SBCJ,70
2811,E295,SBCJ,SBCF,140
2811,A20N,SBBE,SBCJ,70
2811,A20N,SBCJ,SBCF,140
2811,A20N,SBBE,SBCJ,70
2811,A20N,SBCJ,SBCF,140
2811,A20N,SBBE,SBCJ,70
2811,A20N,SBCJ,SBCF,140
2811,A20N,SBBE,SBCJ,70
2811,A20N,SBCJ,SBCF,140
2811,A20N,SBBE,SBCJ,70
2811,A20N,SBCJ,SBCF,140
2811,A20N,SBCJ,SBCF,140
2811,A20N,SBCJ,SBCF,140
2811,A20N,SBBE,SBCJ,70
2811,A20N,SBCJ,SBCF,140
2811,A20N,SBBE,SBCJ,70
2811,A20N,SBCJ,SBCF,140
2811,A20N,SBBE,SBCJ,70
2811,A20N,SBCJ,SBCF,140
2811,A20N,SBBE,SBCJ,70
2811,A20N,SBCJ,SBCF,140
2812,E295,SBRF,SBSV,85
2812,E295,SBRF,SBSV,85
2812,E295,SBRF,SBSV,85
2812,E295,SBRF,SBSV,85
2812,E295,SBRF,SBSV,85
2812,A20N,SBRF,SBSV,85
2812,E295,SBRF,SBSV,85
2812,E295,SBRF,SBSV,90
2812,E295,SBRF,SBSV,85
2812,A20N,SBRF,SBSV,85
2812,A20N,SBRF,SBSV,85
2812,E295,SBRF,SBSV,85
2812,A20N,SBRF,SBSV,85
2812,E295,SBRF,SBSV,85
2813,E295,SBCF,SBSV,100
2813,A20N,SBCF,SBSV,100
2813,E295,SBCF,SBSV,100
2813,A20N,SBCF,SBSV,100
2813,A20N,SBCF,SBSV,100
2813,A20N,SBCF,SBSV,100
2813,E295,SBCF,SBSV,100
2813,E295,SBCF,SBSV,100
2813,A20N,SBCF,SBSV,100
2813,E295,SBCF,SBSV,100
2813,E295,SBCF,SBSV,100
2813,A20N,SBCF,SBSV,100
2813,A20N,SBCF,SBSV,100
2813,E295,SBCF,SBSV,100
2813,A20N,SBCF,SBSV,100
2813,E195,SBCF,SBSV,100
2813,E295,SBCF,SBSV,100
2813,E295,SBCF,SBSV,100
2813,E195,SBCF,SBSV,100
2813,E295,SBCF,SBSV,100
2813,A20N,SBCF,SBSV,100
2814,E195,SBCF,SBGR,80
2814,E195,SBCF,SBGR,80
2814,E295,SBCF,SBGR,80
2814,E295,SBCF,SBGR,80
2814,E295,SBCF,SBGR,80
2814,E195,SBCF,SBGR,80
2814,E195,SBCF,SBGR,80
2814,E195,SBCF,SBGR,80
2814,E295,SBCF,SBGR,80
2814,E195,SBCF,SBGR,80
2814,A20N,SBCF,SBGR,80
2814,E195,SBCF,SBGR,80
2814,E295,SBCF,SBGR,80
2814,E195,SBCF,SBGR,80
2814,A20N,SBCF,SBGR,80
2814,E195,SBCF,SBGR,80
2814,E295,SBCF,SBGR,80
2814,E195,SBCF,SBGR,80
2814,E295,SBCF,SBGR,80
2814,E195,SBCF,SBGR,80
2815,AT76,SBKP,SBCT,75
2815,AT76,SBKP,SBCT,75
2815,AT76,SBKP,SBCT,75
2815,AT76,SBKP,SBCT,75
2816,AT76,SBCT,SBKP,75
2816,AT76,SBCT,SBKP,75
2816,AT76,SBCT,SBKP,75
2816,AT76,SBCT,SBKP,75
2816,AT76,SBCT,SBKP,75
2816,AT76,SBCT,SBKP,75
2817,E295,SBRF,SBFZ,100
2817,E295,SBRF,SBFZ,80
2817,E295,SBRF,SBFZ,80
2817,E295,SBRF,SBFZ,80
2817,E295,SBRF,SBFZ,80
2817,A20N,SBRF,SBFZ,80
2817,E295,SBRF,SBFZ,80
2817,A20N,SBRF,SBFZ,80
2817,E295,SBRF,SBFZ,80
2817,A20N,SBRF,SBFZ,80
2817,E295,SBRF,SBFZ,80
2817,E295,SBRF,SBFZ,80
2817,A20N,SBRF,SBFZ,80
2817,E295,SBRF,SBFZ,80
2818,E195,SBCT,SBGR,65
2818,E195,SBCT,SBGR,55
2818,A20N,SBCT,SBGR,65
